date,price,tavg,tmax,pres
2012-10-10,23000.0,81.0,91.4,1011.0
2012-10-11,23000.0,81.9,90.3,1011.0
2012-10-12,23000.0,80.2,91.8,1011.0
2012-10-16,20000.0,81.0,91.4,1011.0
2012-10-17,20000.0,81.3,91.4,1011.0
2012-10-18,20000.0,82.4,92.3,1011.0
2012-10-19,20000.0,82.0,92.3,1011.0
2012-10-22,20000.0,81.1,90.3,1011.0
2012-10-24,20000.0,81.0,91.4,1011.0
2012-10-25,20000.0,82.6,90.7,1011.0
2012-10-26,20000.0,82.9,90.7,1011.0
2012-10-31,20000.0,81.3,90.3,1011.0
2012-11-01,20000.0,81.1,90.3,1011.0
2012-11-02,20000.0,81.5,93.6,1011.0
2012-11-05,20000.0,80.2,92.1,1011.0
2012-11-06,25000.0,81.5,90.3,1011.0
2012-11-07,25000.0,82.9,92.1,1011.0
2012-11-12,25000.0,84.2,94.1,1011.0
2012-11-13,20000.0,81.9,90.3,1011.0
2012-11-14,20000.0,76.3,83.1,1011.0
2012-11-15,20000.0,76.6,82.9,1011.0
2012-11-19,20000.0,82.6,92.1,1011.0
2012-11-21,20000.0,81.1,92.1,1011.0
2012-11-22,20000.0,80.8,92.1,1011.0
2012-11-23,20000.0,80.2,89.8,1011.0
2012-11-26,20000.0,82.9,92.1,1011.0
2012-11-27,28000.0,81.1,91.4,1011.0
2012-11-28,28000.0,81.7,92.5,1011.0
2012-11-29,28000.0,81.9,91.8,1011.0
2012-11-30,28000.0,81.3,91.4,1011.0
2012-12-03,28000.0,81.9,93.4,1011.0
2012-12-04,28000.0,79.3,87.8,1011.0
2012-12-05,28000.0,82.0,91.4,1011.0
2012-12-06,28000.0,82.6,90.7,1011.0
2012-12-07,28000.0,80.6,90.3,1011.0
2012-12-10,28000.0,81.9,92.1,1011.0
2012-12-11,28000.0,81.1,90.0,1011.0
2012-12-12,28000.0,80.8,90.3,1011.0
2012-12-13,28000.0,81.5,90.3,1011.0
2012-12-14,28000.0,81.5,93.9,1011.0
2012-12-17,28000.0,82.9,96.8,1011.0
2012-12-18,28000.0,83.5,93.9,1011.0
2012-12-19,28000.0,82.8,93.2,1011.0
2012-12-20,28000.0,82.0,93.2,1011.0
2012-12-21,28000.0,83.5,93.9,1011.0
2012-12-24,28000.0,79.9,89.6,1011.0
2012-12-25,30000.0,81.1,91.8,1011.0
2012-12-26,30000.0,81.7,92.1,1011.0
2012-12-27,35000.0,81.0,92.1,1011.0
2012-12-28,35000.0,83.5,93.6,1011.0
2013-01-02,31000.0,80.4,91.4,1011.0
2013-01-03,31000.0,80.8,80.6,1011.0
2013-01-04,31000.0,79.5,80.6,1011.0
2013-01-05,31000.0,77.9,80.6,1011.0
2013-01-07,31000.0,74.1,77.0,1011.0
2013-01-08,31000.0,78.1,87.8,1011.0
2013-01-09,31000.0,77.0,87.8,1011.0
2013-01-10,35000.0,78.6,87.8,1011.0
2013-01-11,35000.0,79.0,87.8,1011.0
2013-01-14,35000.0,78.3,87.8,1011.0
2013-01-15,35000.0,77.5,89.6,1011.0
2013-01-21,35000.0,80.8,89.6,1011.0
2013-01-29,35000.0,79.2,89.6,1011.0
2013-01-31,35000.0,81.1,91.4,1011.0
2013-02-04,35000.0,83.7,96.8,1011.0
2013-02-06,35000.0,81.7,93.2,1011.0
2013-02-18,35000.0,82.9,96.8,1011.0
2013-02-19,35000.0,81.9,95.0,1011.0
2013-02-20,35000.0,79.9,89.6,1011.0
2013-02-21,35000.0,81.1,89.6,1011.0
2013-02-22,32500.0,79.3,89.6,1011.0
2013-02-26,34000.0,85.5,93.2,1011.0
2013-02-27,34000.0,84.7,93.2,1011.0
2013-02-28,34000.0,84.7,93.2,1011.0
2013-03-01,29500.0,83.5,93.2,1011.0
2013-03-04,34000.0,83.1,93.2,1011.0
2013-03-07,25000.0,81.3,93.2,1011.0
2013-03-08,27500.0,81.9,93.2,1011.0
2013-03-11,30000.0,81.7,89.6,1011.0
2013-03-12,30000.0,81.5,91.4,1011.0
2013-03-13,30000.0,82.6,91.4,1011.0
2013-03-14,30000.0,82.9,93.2,1011.0
2013-03-15,30000.0,81.0,93.2,1011.0
2013-03-21,30000.0,83.3,93.2,1011.0
2013-03-22,30000.0,84.0,93.2,1011.0
2013-03-25,30000.0,85.8,96.8,1011.0
2013-03-26,30000.0,84.4,93.2,1011.0
2013-03-27,30000.0,85.6,95.2,1011.0
2013-03-28,27500.0,85.8,96.8,1011.0
2013-03-29,27500.0,86.4,96.8,1011.0
2013-04-01,27500.0,86.7,96.8,1011.0
2013-04-02,29500.0,86.7,96.8,1011.0
2013-04-03,34000.0,86.0,93.2,1011.0
2013-04-04,25000.0,86.5,100.4,1011.0
2013-04-05,34000.0,88.5,100.4,1011.0
2013-04-08,34000.0,84.9,93.2,1011.0
2013-04-09,30000.0,84.4,89.6,1011.0
2013-04-10,30000.0,84.4,95.0,1011.0
2013-04-11,30000.0,82.6,91.4,1011.0
2013-04-12,30000.0,81.9,91.4,1011.0
2013-04-15,30000.0,85.5,95.0,1011.0
2013-04-16,30000.0,85.6,93.2,1011.0
2013-04-17,30000.0,82.8,93.2,1011.0
2013-04-18,30000.0,84.7,93.2,1011.0
2013-04-23,30000.0,77.5,82.4,1011.0
2013-04-24,30000.0,85.6,93.2,1011.0
2013-04-25,30000.0,85.8,93.2,1011.0
2013-04-26,30000.0,85.3,93.2,1011.0
2013-05-02,30000.0,86.4,93.2,1011.0
2013-05-03,30000.0,82.4,93.2,1011.0
2013-05-04,30000.0,80.8,93.2,1011.0
2013-05-06,30000.0,83.8,98.6,1011.0
2013-05-07,30000.0,83.8,96.8,1011.0
2013-05-08,30000.0,83.8,95.0,1011.0
2013-05-09,30000.0,83.3,93.2,1011.0
2013-05-10,30000.0,82.8,93.2,1011.0
2013-05-13,30000.0,84.9,96.8,1011.0
2013-05-14,32500.0,88.7,98.6,1011.0
2013-05-15,32500.0,81.3,91.4,1011.0
2013-05-16,32500.0,85.3,96.8,1011.0
2013-05-17,32500.0,82.6,93.2,1011.0
2013-05-20,30000.0,83.8,93.2,1011.0
2013-05-21,32500.0,85.8,95.0,1011.0
2013-05-22,35000.0,85.5,91.4,1011.0
2013-05-23,32500.0,83.7,95.0,1011.0
2013-05-24,32500.0,82.4,93.2,1011.0
2013-05-27,32500.0,86.7,95.0,1011.0
2013-05-28,30000.0,82.6,95.0,1011.0
2013-05-29,34000.0,83.5,91.4,1011.0
2013-05-30,34000.0,81.0,89.6,1011.0
2013-05-31,34000.0,79.0,93.2,1011.0
2013-06-03,34000.0,83.3,91.4,1011.0
2013-06-04,34000.0,82.8,89.6,1011.0
2013-06-05,34000.0,84.4,91.4,1011.0
2013-06-06,34000.0,79.9,87.8,1011.0
2013-06-07,34000.0,84.2,93.2,1011.0
2013-06-10,34000.0,84.6,93.2,1011.0
2013-06-11,32000.0,84.6,93.2,1011.0
2013-06-12,32000.0,79.9,89.6,1011.0
2013-06-13,32000.0,80.4,87.8,1011.0
2013-06-14,32000.0,80.4,89.6,1011.0
2013-06-17,32000.0,78.3,87.8,1011.0
2013-06-18,32000.0,81.7,91.4,1011.0
2013-06-19,32000.0,84.9,91.4,1011.0
2013-06-20,32000.0,82.0,91.4,1011.0
2013-06-21,32000.0,83.5,91.4,1011.0
2013-06-24,32000.0,80.2,86.0,1011.0
2013-06-25,32000.0,83.5,93.2,1011.0
2013-06-26,32000.0,84.7,93.2,1011.0
2013-06-27,32000.0,83.8,95.0,1011.0
2013-06-28,32000.0,83.1,91.4,1011.0
2013-07-01,32000.0,84.4,93.2,1011.0
2013-07-02,32000.0,82.8,93.2,1011.0
2013-07-03,32000.0,80.8,91.4,1011.0
2013-07-04,32000.0,80.8,91.4,1011.0
2013-07-05,32000.0,79.3,89.6,1011.0
2013-07-08,32000.0,81.5,91.4,1011.0
2013-07-09,32000.0,78.1,91.4,1011.0
2013-07-10,32000.0,82.0,91.4,1011.0
2013-07-11,32000.0,84.4,93.2,1011.0
2013-07-12,32000.0,84.6,93.2,1011.0
2013-07-15,32000.0,78.6,89.6,1011.0
2013-07-16,32000.0,77.9,84.2,1011.0
2013-07-17,32000.0,79.0,84.2,1011.0
2013-07-18,32000.0,81.0,82.4,1011.0
2013-07-19,32000.0,77.4,82.4,1011.0
2013-07-22,32000.0,77.7,84.2,1011.0
2013-07-23,32000.0,77.7,87.8,1011.0
2013-07-24,32000.0,77.5,89.6,1011.0
2013-07-26,32000.0,82.0,89.6,1011.0
2013-07-29,32000.0,78.3,82.4,1011.0
2013-07-30,32000.0,82.6,87.8,1011.0
2013-07-31,32000.0,79.5,87.8,1011.0
2013-08-01,32000.0,81.3,91.4,1011.0
2013-08-02,32000.0,80.8,91.4,1011.0
2013-08-05,32000.0,82.8,91.4,1011.0
2013-08-06,32000.0,78.6,89.6,1011.0
2013-08-07,30000.0,81.3,89.6,1011.0
2013-08-08,30000.0,81.3,87.8,1011.0
2013-08-09,30000.0,78.8,89.6,1011.0
2013-08-12,30000.0,76.5,80.6,1011.0
2013-08-13,30000.0,77.5,86.0,1011.0
2013-08-14,30000.0,81.9,89.6,1011.0
2013-08-16,30000.0,82.9,89.6,1011.0
2013-08-19,30000.0,83.5,91.4,1011.0
2013-08-20,30000.0,82.6,91.4,1011.0
2013-08-21,30000.0,82.8,91.4,1011.0
2013-08-22,30000.0,82.6,91.4,1011.0
2013-08-23,30000.0,79.5,87.8,1011.0
2013-08-26,30000.0,82.0,89.6,1011.0
2013-08-27,27000.0,80.2,89.6,1011.0
2013-08-29,27000.0,81.7,91.4,1011.0
2013-09-04,27000.0,79.9,91.4,1011.0
2013-09-05,27000.0,81.5,91.4,1011.0
2013-09-06,27000.0,80.2,91.4,1011.0
2013-09-09,27000.0,79.2,87.8,1011.0
2013-09-10,27000.0,78.1,89.6,1011.0
2013-09-12,27000.0,77.4,87.8,1011.0
2013-09-16,27000.0,81.3,87.8,1011.0
2013-09-19,27000.0,79.3,87.8,1011.0
2013-09-23,27000.0,79.0,84.2,1011.0
2013-09-24,27000.0,81.3,87.8,1011.0
2013-09-25,27000.0,82.6,89.6,1011.0
2013-09-26,27000.0,80.4,87.8,1011.0
2013-09-27,27000.0,79.0,86.0,1011.0
2013-09-30,27000.0,80.2,87.8,1011.0
2013-10-02,29000.0,79.7,84.2,1011.0
2013-10-03,29000.0,79.7,84.2,1011.0
2013-10-04,29000.0,79.7,84.2,1011.0
2013-10-07,29000.0,79.2,91.4,1011.0
2013-10-08,29000.0,81.7,91.4,1011.0
2013-10-09,29000.0,78.6,82.4,1011.0
2013-10-10,29000.0,79.5,89.6,1011.0
2013-10-11,29000.0,79.9,89.6,1011.0
2013-10-15,29000.0,81.0,87.8,1011.0
2013-10-16,29000.0,77.9,87.8,1011.0
2013-10-17,29000.0,78.6,89.6,1011.0
2013-10-18,29000.0,80.4,89.6,1011.0
2013-10-21,29000.0,80.2,89.6,1011.0
2013-10-22,29000.0,81.0,89.6,1011.0
2013-10-25,30000.0,79.2,89.6,1011.0
2013-10-28,30000.0,81.3,89.6,1011.0
2013-10-30,30000.0,81.0,89.6,1011.0
2013-10-31,30000.0,81.1,89.6,1011.0
2013-11-01,30000.0,81.1,89.6,1011.0
2013-11-04,30000.0,82.6,89.6,1011.0
2013-11-05,30000.0,81.0,89.6,1011.0
2013-11-06,30000.0,80.2,89.6,1011.0
2013-11-07,30000.0,75.0,89.6,1011.0
2013-11-11,30000.0,82.2,89.6,1011.0
2013-11-12,30000.0,82.8,89.6,1011.0
2013-11-13,30000.0,82.2,91.4,1011.0
2013-11-14,30000.0,82.9,91.4,1011.0
2013-11-15,30000.0,77.2,82.4,1011.0
2013-11-18,30000.0,80.4,87.8,1011.0
2013-11-19,30000.0,81.3,86.0,1011.0
2013-11-20,30000.0,77.7,86.0,1011.0
2013-11-21,30000.0,77.7,89.6,1011.0
2013-11-22,30000.0,79.0,89.6,1011.0
2013-11-25,30000.0,80.1,89.6,1011.0
2013-11-26,30000.0,81.5,89.6,1011.0
2013-11-27,30000.0,79.0,87.8,1011.0
2013-11-28,30000.0,80.1,91.4,1011.0
2013-11-29,30000.0,80.2,89.6,1011.0
2013-12-02,30000.0,78.6,89.6,1011.0
2013-12-03,30000.0,79.7,87.8,1011.0
2013-12-05,30000.0,78.6,87.8,1011.0
2013-12-06,30000.0,77.0,84.2,1011.0
2014-01-03,30000.0,80.8,89.6,1011.0
2014-01-06,30000.0,77.5,89.6,1011.0
2014-01-07,30000.0,80.1,89.6,1011.0
2014-01-08,30000.0,79.0,87.8,1011.0
2014-01-09,30000.0,79.5,87.8,1011.0
2014-01-10,30000.0,78.4,87.8,1011.0
2014-01-13,30000.0,76.8,84.2,1011.0
2014-01-14,30000.0,75.0,84.2,1011.0
2014-01-15,30000.0,73.8,84.2,1011.0
2014-01-17,30000.0,75.0,84.2,1011.0
2014-01-20,30000.0,76.5,86.0,1011.0
2014-01-21,30000.0,75.0,86.0,1011.0
2014-01-22,30000.0,73.6,86.0,1011.0
2014-02-07,30000.0,78.3,89.6,1011.0
2014-02-08,30000.0,78.4,89.6,1011.0
2014-02-10,30000.0,80.2,91.4,1011.0
2014-02-11,30000.0,79.5,89.6,1011.0
2014-02-12,30000.0,79.9,89.6,1011.0
2014-02-13,30000.0,80.4,91.4,1011.0
2014-02-14,30000.0,79.9,91.4,1011.0
2014-02-17,30000.0,78.6,89.6,1011.0
2014-02-18,30000.0,78.8,89.6,1011.0
2014-02-19,30000.0,79.3,89.6,1011.0
2014-02-20,30000.0,80.1,91.4,1011.0
2014-02-21,30000.0,79.9,89.6,1011.0
2014-02-24,30000.0,79.3,91.4,1011.0
2014-02-25,30000.0,79.5,89.6,1011.0
2014-02-26,30000.0,79.9,89.6,1011.0
2014-02-27,30000.0,80.8,91.4,1011.0
2014-03-02,30000.0,80.1,89.6,1011.0
2014-03-03,30000.0,79.9,91.4,1011.0
2014-03-04,30000.0,79.7,89.6,1011.0
2014-03-05,30000.0,80.4,91.4,1011.0
2014-03-06,30000.0,80.6,91.4,1011.0
2014-03-07,30000.0,81.3,91.4,1011.0
2014-03-10,30000.0,83.1,96.8,1011.0
2014-03-12,30000.0,83.5,98.6,1011.0
2014-03-17,30000.0,86.7,93.2,1011.0
2014-03-18,30000.0,84.9,93.2,1011.0
2014-03-19,30000.0,83.1,93.2,1011.0
2014-03-20,30000.0,85.8,96.8,1011.0
2014-03-21,30000.0,82.8,89.6,1011.0
2014-03-24,30000.0,85.8,96.8,1011.0
2014-03-25,35000.0,83.7,96.8,1011.0
2014-03-27,35000.0,86.4,98.6,1011.0
2014-03-28,35000.0,85.3,96.8,1011.0
2014-03-31,35000.0,86.0,96.8,1011.0
2014-04-01,35000.0,85.6,96.8,1011.0
2014-04-02,35000.0,86.7,96.8,1011.0
2014-04-03,35000.0,87.3,95.0,1011.0
2014-04-04,35000.0,84.9,95.0,1011.0
2014-04-10,35000.0,84.9,95.0,1011.0
2014-04-11,35000.0,84.4,95.0,1011.0
2014-04-14,35000.0,84.9,95.0,1011.0
2014-04-15,35000.0,83.1,91.4,1011.0
2014-04-16,35000.0,83.5,95.0,1011.0
2014-04-17,35000.0,84.9,93.2,1011.0
2014-04-21,35000.0,86.7,93.2,1011.0
2014-04-23,38000.0,87.6,95.0,1011.0
2014-04-26,38000.0,87.1,93.2,1011.0
2014-05-05,38000.0,87.6,96.8,1011.0
2014-05-06,38000.0,88.3,93.2,1011.0
2014-05-07,38000.0,86.2,93.2,1011.0
2014-05-08,38000.0,86.7,93.2,1011.0
2014-05-09,38000.0,87.1,95.0,1011.0
2014-05-12,38000.0,83.5,95.0,1011.0
2014-05-13,38000.0,88.3,96.8,1011.0
2014-05-14,38000.0,86.9,96.8,1011.0
2014-05-15,38000.0,86.4,96.8,1011.0
2014-05-19,38000.0,85.5,98.6,1011.0
2014-05-20,38000.0,85.8,96.8,1011.0
2014-05-21,38000.0,87.4,96.8,1011.0
2014-05-23,38000.0,84.6,93.2,1011.0
2014-05-26,40000.0,84.7,91.4,1011.0
2014-05-27,40000.0,86.7,95.0,1011.0
2014-05-28,40000.0,86.2,95.0,1011.0
2014-05-30,40000.0,83.5,91.4,1011.0
2014-06-02,45000.0,79.3,93.2,1011.0
2014-06-05,45000.0,84.0,93.2,1011.0
2014-06-06,45000.0,85.5,93.2,1011.0
2014-06-09,45000.0,86.2,96.8,1011.0
2014-06-10,45000.0,82.9,87.8,1011.0
2014-06-11,45000.0,83.7,87.8,1011.0
2014-06-17,45000.0,82.0,89.6,1011.0
2014-06-19,45000.0,83.7,91.4,1011.0
2014-06-20,45000.0,81.9,91.4,1011.0
2014-06-23,45000.0,82.6,93.2,1011.0
2014-06-24,45000.0,79.5,93.2,1011.0
2014-06-25,45000.0,81.0,93.2,1011.0
2014-06-26,45000.0,84.0,93.2,1011.0
2014-07-01,45000.0,84.0,91.4,1011.0
2014-07-14,35000.0,79.7,87.8,1011.0
2014-07-15,35000.0,81.7,87.8,1011.0
2014-07-16,35000.0,82.6,91.4,1011.0
2014-07-22,35000.0,77.4,87.8,1011.0
2014-07-23,35000.0,79.9,87.8,1011.0
2014-07-28,35000.0,81.0,89.6,1011.0
2014-07-29,35000.0,81.1,84.2,1011.0
2014-07-30,35000.0,81.3,84.2,1011.0
2014-07-31,35000.0,79.9,84.2,1011.0
2014-08-01,35000.0,82.2,87.8,1011.0
2014-08-04,35000.0,81.7,91.4,1011.0
2014-08-05,35000.0,80.4,87.8,1011.0
2014-08-07,35000.0,83.8,91.4,1011.0
2014-08-08,35000.0,82.8,91.4,1011.0
2014-08-13,35000.0,85.6,93.2,1011.0
2014-08-14,30000.0,84.4,93.2,1011.0
2014-08-15,30000.0,82.2,95.0,1011.0
2014-08-18,30000.0,81.1,93.2,1011.0
2014-08-19,30000.0,81.0,93.2,1011.0
2014-08-20,30000.0,82.8,93.2,1011.0
2014-08-21,30000.0,84.9,93.2,1011.0
2014-08-25,35000.0,81.1,95.0,1011.0
2014-08-27,35000.0,80.8,91.4,1011.0
2014-08-29,35000.0,78.6,86.0,1011.0
2014-09-03,35000.0,83.8,91.4,1011.0
2014-09-04,35000.0,82.2,93.2,1011.0
2014-09-05,35000.0,80.8,91.4,1011.0
2014-09-09,35000.0,82.9,89.6,1011.0
2014-09-11,35000.0,83.1,89.6,1011.0
2014-09-12,35000.0,82.0,91.4,1011.0
2014-09-15,35000.0,80.1,87.8,1011.0
2014-09-16,35000.0,79.3,86.0,1011.0
2014-09-17,35000.0,80.2,91.4,1011.0
2014-09-19,30000.0,85.1,91.4,1011.0
2014-09-22,30000.0,82.9,91.4,1011.0
2014-09-23,30000.0,84.7,91.4,1011.0
2014-09-26,30000.0,84.0,93.2,1011.0
2014-09-29,30000.0,82.2,93.2,1011.0
2014-10-01,30000.0,80.8,93.2,1011.0
2014-10-02,30000.0,80.4,93.2,1011.0
2014-10-03,30000.0,82.8,91.4,1011.0
2014-10-06,30000.0,79.0,87.8,1011.0
2014-10-13,35000.0,82.4,91.4,1011.0
2014-10-15,35000.0,82.6,91.4,1011.0
2014-10-16,35000.0,81.0,89.6,1011.0
2014-10-17,35000.0,82.4,91.4,1011.0
2014-10-20,35000.0,81.9,91.4,1011.0
2014-10-21,35000.0,81.3,91.4,1011.0
2014-10-22,35000.0,80.8,89.6,1011.0
2014-10-27,35000.0,81.1,91.4,1011.0
2014-11-04,35000.0,80.2,91.4,1011.0
2014-11-05,35000.0,82.0,91.4,1011.0
2014-11-06,35000.0,83.3,91.4,1011.0
2014-11-07,35000.0,84.7,91.4,1011.0
2014-11-10,35000.0,84.4,91.4,1011.0
2014-11-13,35000.0,82.8,93.2,1011.0
2014-11-14,35000.0,83.8,93.2,1011.0
2014-11-20,35000.0,82.6,89.6,1011.0
2014-11-25,35000.0,82.0,93.2,1011.0
2014-11-28,35000.0,84.0,91.4,1011.0
2014-12-01,35000.0,82.9,89.6,1011.0
2014-12-02,35000.0,81.9,89.6,1011.0
2014-12-08,35000.0,80.4,89.6,1011.0
2014-12-09,35000.0,81.3,89.6,1011.0
2014-12-16,35000.0,82.2,93.2,1011.0
2014-12-23,35000.0,79.2,84.2,1011.0
2014-12-26,35000.0,84.0,93.2,1011.0
2014-12-29,35000.0,79.7,84.2,1011.0
2015-01-06,35000.0,80.6,89.6,1011.0
2015-01-07,35000.0,81.3,89.6,1011.0
2015-01-08,35000.0,81.9,91.4,1011.0
2015-01-12,35000.0,79.7,87.8,1011.0
2015-01-14,40000.0,77.7,87.8,1011.0
2015-01-16,40000.0,77.5,87.8,1011.0
2015-01-19,40000.0,77.4,84.2,1011.0
2015-01-20,40000.0,77.4,89.6,1011.0
2015-01-21,40000.0,78.3,89.6,1011.0
2015-01-22,40000.0,78.1,87.8,1011.0
2015-01-29,40000.0,78.8,91.4,1011.0
2015-01-30,40000.0,78.3,91.4,1011.0
2015-02-02,40000.0,81.0,93.2,1011.0
2015-02-25,40000.0,79.9,86.0,1011.0
2015-02-26,40000.0,81.9,93.2,1011.0
2015-03-02,40000.0,82.6,93.2,1011.0
2015-03-04,40000.0,83.1,91.4,1011.0
2015-03-09,35000.0,84.0,95.0,1011.0
2015-03-10,35000.0,84.0,95.0,1011.0
2015-03-18,35000.0,82.0,89.6,1011.0
2015-03-19,35000.0,83.7,95.0,1011.0
2015-03-23,35000.0,84.6,93.2,1011.0
2015-03-24,35000.0,85.5,95.0,1011.0
2015-03-25,35000.0,86.7,98.6,1011.0
2015-03-30,35000.0,84.7,96.8,1011.0
2015-04-01,35000.0,84.9,93.2,1011.0
2015-04-02,35000.0,85.5,95.0,1011.0
2015-04-03,35000.0,86.0,95.0,1011.0
2015-04-06,35000.0,85.3,93.2,1011.0
2015-04-07,35000.0,86.4,96.8,1011.0
2015-04-08,35000.0,87.1,96.8,1011.0
2015-04-09,35000.0,87.1,96.8,1011.0
2015-04-13,40000.0,81.5,91.4,1011.0
2015-04-15,40000.0,85.5,93.2,1011.0
2015-05-04,40000.0,88.0,95.0,1011.0
2015-05-05,40000.0,87.6,95.0,1011.0
2015-05-06,40000.0,87.4,96.8,1011.0
2015-05-07,40000.0,87.3,93.2,1011.0
2015-05-11,45000.0,88.3,95.0,1011.0
2015-05-12,45000.0,83.5,91.4,1011.0
2015-05-15,45000.0,86.7,96.8,1011.0
2015-05-18,45000.0,88.3,96.8,1011.0
2015-05-20,45000.0,85.6,93.2,1011.0
2015-05-22,45000.0,84.7,95.0,1011.0
2015-05-25,45000.0,85.6,98.6,1011.0
2015-05-26,45000.0,85.3,91.4,1011.0
2015-05-27,45000.0,87.8,96.8,1011.0
2015-05-28,45000.0,86.4,93.2,1011.0
2015-05-29,45000.0,85.6,93.2,1011.0
2015-06-01,45000.0,86.4,93.2,1011.0
2015-06-03,45000.0,84.9,95.0,1011.0
2015-06-04,45000.0,86.7,95.0,1011.0
2015-06-08,45000.0,86.9,95.0,1011.0
2015-06-11,45000.0,87.1,95.0,1011.0
2015-06-12,45000.0,84.4,93.2,1011.0
2015-06-15,45000.0,80.8,89.6,1011.0
2015-06-16,45000.0,79.9,89.6,1011.0
2015-06-17,45000.0,81.1,89.6,1011.0
2015-06-18,45000.0,82.2,89.6,1011.0
2015-06-19,50000.0,81.0,89.6,1011.0
2015-06-23,50000.0,81.9,86.0,1011.0
2015-06-24,50000.0,79.3,87.8,1011.0
2015-06-25,50000.0,82.4,87.8,1011.0
2015-06-26,50000.0,82.0,93.2,1011.0
2015-07-01,50000.0,83.8,93.2,1011.0
2015-07-02,50000.0,85.1,91.4,1011.0
2015-07-06,50000.0,84.4,91.4,1011.0
2015-07-07,50000.0,84.6,91.4,1011.0
2015-07-08,45000.0,84.6,91.4,1011.0
2015-07-10,45000.0,82.9,91.4,1011.0
2015-07-24,45000.0,87.3,95.0,1011.0
2015-07-28,45000.0,82.2,93.2,1011.0
2015-07-30,40000.0,79.5,89.6,1011.0
2015-08-03,40000.0,84.7,91.4,1011.0
2015-08-06,40000.0,84.0,91.4,1011.0
2015-08-11,40000.0,83.5,93.2,1011.0
2015-08-14,40000.0,83.5,93.2,1011.0
2015-08-19,40000.0,85.1,93.2,1011.0
2015-08-21,40000.0,83.5,93.2,1011.0
2015-08-25,40000.0,80.2,89.6,1011.0
2015-09-04,40000.0,84.0,95.0,1011.0
2015-09-07,40000.0,86.7,96.8,1010.3
2015-09-09,40000.0,78.6,87.8,1010.3
2015-09-11,40000.0,82.8,87.8,970.0
2015-09-15,40000.0,79.2,89.6,1004.6
2015-09-17,40000.0,80.8,87.8,1009.9
2015-09-18,40000.0,82.6,91.4,1012.2
2015-09-21,40000.0,82.9,91.4,1008.3
2015-09-22,40000.0,83.5,91.4,1008.3
2015-09-23,40000.0,84.7,91.4,1008.7
2015-09-25,40000.0,83.8,89.6,1006.9
2015-09-29,40000.0,83.7,91.4,1010.2
2015-09-30,40000.0,85.1,93.2,1010.2
2015-10-01,40000.0,85.5,93.2,1010.9
2015-10-05,40000.0,83.3,89.6,1011.9
2015-10-07,40000.0,82.8,91.4,1010.1
2015-10-13,40000.0,83.3,95.0,1010.9
2015-10-15,40000.0,80.4,89.6,1010.6
2015-10-16,40000.0,81.3,91.4,1009.6
2015-10-20,40000.0,82.9,89.6,1010.6
2015-10-21,40000.0,81.3,87.8,1010.6
2015-10-26,40000.0,84.0,93.2,1010.6
2015-10-29,40000.0,85.8,95.0,1011.7
2015-11-06,40000.0,82.8,91.4,1010.0
2015-11-09,40000.0,83.5,91.4,1010.0
2015-11-10,40000.0,85.3,93.2,1010.9
2015-11-11,40000.0,84.4,91.4,1010.9
2015-11-12,40000.0,83.8,91.4,1010.9
2015-11-13,40000.0,85.5,91.4,1009.4
2015-11-19,40000.0,85.6,95.0,1009.6
2015-11-20,40000.0,85.5,95.0,1008.7
2015-11-24,40000.0,82.8,91.4,1008.7
2015-11-25,40000.0,83.1,91.4,1011.8
2015-11-27,40000.0,83.5,89.6,1011.8
2015-11-30,40000.0,84.6,93.2,1010.7
2015-12-02,40000.0,84.4,93.2,1010.7
2015-12-03,40000.0,84.9,93.2,1010.7
2015-12-04,40000.0,83.8,91.4,1011.0
2015-12-09,40000.0,85.6,93.2,1011.2
2015-12-11,40000.0,84.6,93.2,1009.7
2015-12-14,40000.0,83.7,95.0,1012.8
2015-12-15,40000.0,84.0,93.2,1012.8
2015-12-29,40000.0,81.9,93.2,1013.5
2016-01-04,40000.0,83.8,91.4,1010.5
2016-02-15,40000.0,84.6,95.0,1013.6
2016-02-17,40000.0,82.8,93.2,1013.8
2016-02-18,40000.0,82.9,93.2,1012.8
2016-02-22,40000.0,82.8,95.0,1014.3
2016-02-23,40000.0,82.6,93.2,1013.4
2016-02-24,40000.0,84.4,95.0,1013.4
2016-03-02,40000.0,82.6,93.2,1013.2
2016-03-04,40000.0,83.5,93.2,1011.1
2016-03-08,40000.0,82.2,93.2,1009.7
2016-03-09,40000.0,83.1,93.2,1011.7
2016-03-11,40000.0,84.4,93.2,1011.7
2016-03-14,40000.0,83.5,93.2,1011.3
2016-03-15,40000.0,84.4,93.2,1010.9
2016-03-23,40000.0,85.3,95.0,1009.8
2016-03-25,40000.0,85.6,98.6,1013.4
2016-03-31,40000.0,84.7,93.2,1010.3
2016-04-04,40000.0,85.3,93.2,1010.1
2016-04-06,40000.0,84.9,93.2,1010.1
2016-04-07,40000.0,85.5,93.2,1010.2
2016-04-08,40000.0,86.2,93.2,1009.9
2016-04-11,40000.0,86.7,95.0,1007.9
2016-04-12,40000.0,86.7,96.8,1008.3
2016-04-14,40000.0,88.2,98.6,1008.3
2016-04-15,40000.0,88.3,98.6,1009.1
2016-05-04,40000.0,90.0,98.6,1007.3
2016-05-06,40000.0,88.5,98.6,1007.3
2016-05-13,50000.0,90.7,98.6,1007.5
2016-05-17,50000.0,84.7,98.6,1008.5
