date,tavg,tmin,tmax,prcp,wdir,wspd,pres
4/17/2021,83.7,77,91.4,0.268,164,4.5,1011
4/18/2021,82.9,77,89.6,0.268,183,5.8,1010.7
4/19/2021,83.1,78.8,91.4,0.268,203,4.8,1009.5
4/20/2021,86.2,78.8,93.2,0.268,228,4.7,1009
4/21/2021,84.6,80.6,91.4,0.268,225,6.5,1008.8
4/22/2021,81.9,75.2,89.6,0.268,239,5,1009
4/23/2021,82.8,77,91.4,0.268,258,5.2,1008.1
4/24/2021,84.6,78.8,93.2,0.268,203,4.9,1008.2
4/25/2021,85.6,78.8,93.2,0.268,230,5.9,1008.9
4/26/2021,87.1,80.6,95,0.268,199,6.3,1008.6
4/27/2021,85.5,80.6,93.2,0.268,168,5.8,1010
4/28/2021,86.2,80.6,93.2,0.268,127,7.3,1010.9
4/29/2021,86.4,82.4,95,0.268,121,7.2,1010.2
4/30/2021,87.1,82.4,95,0.268,122,8,1009.9
5/1/2021,87.1,82.4,93.2,0.268,127,8.7,1010.1
5/2/2021,87.6,82.4,96.8,0.268,132,9,1009.5
5/3/2021,87.3,82.4,95,0.268,126,8.4,1007.9
5/4/2021,88.5,80.6,96.8,0.268,106,6.5,1007.3
5/5/2021,89.1,82.4,98.6,0.268,110,9.3,1007.5
5/6/2021,84.9,78.8,96.8,0.268,87,8.3,1009.3
5/7/2021,86.4,77,93.2,0.268,32,5.9,1010
5/8/2021,84.7,80.6,93.2,0.268,108,4.2,1008.7
5/9/2021,87.6,82.4,96.8,0.268,132,7.2,1008
5/10/2021,87.6,82.4,93.2,0.268,147,7.1,1007.7
5/11/2021,88,82.4,95,0.268,154,6.6,1007.3
5/12/2021,87.6,82.4,95,0.268,146,4.9,1006.8
5/13/2021,88.3,84.2,96.8,0.268,129,5.6,1006.1
5/14/2021,87.1,84.2,93.2,0.268,143,6.7,1006.3
5/15/2021,83.3,80.6,93.2,0.268,111,4.9,1007.3
5/16/2021,87.6,78.8,96.8,0.268,131,5.3,1007
5/17/2021,83.8,78.8,93.2,0.268,152,5.2,1007.6
5/18/2021,85.3,78.8,93.2,0.268,181,4.8,1008.3
5/19/2021,84,80.6,95,0.268,216,4,1007.6
5/20/2021,88.3,78.8,95,0.268,198,4.2,1007.6
5/21/2021,82.4,77,93.2,0.268,218,4.8,1007.7
5/22/2021,82.2,77,91.4,0.268,252,6.3,1007
5/23/2021,80.8,77,89.6,0.268,252,5.4,1006.5
5/24/2021,80.8,77,86,0.268,293,5.4,1007.3
5/25/2021,76.6,73.4,82.4,0.268,260,3.5,1008.1
5/26/2021,81.3,75.2,86,0.268,241,5.2,1007.8
5/27/2021,81.3,77,87.8,0.268,203,3.7,1008.3
5/28/2021,84.9,78.8,91.4,0.268,195,3.9,1009.5
5/29/2021,84.7,78.8,93.2,0.268,212,5.3,1009.3
5/30/2021,87.4,78.8,95,0.268,249,4.5,1007.8
5/31/2021,87.6,80.6,93.2,0.268,264,7.8,1006.4
6/1/2021,85.6,82.4,93.2,0.268,240,6.2,1006.7
6/2/2021,83.1,75.2,93.2,0.268,227,5.7,1007.3
6/3/2021,86.7,78.8,95,0.268,254,5.2,1008
6/4/2021,87.8,80.6,95,0.268,245,6.8,1007.7
6/5/2021,85.8,80.6,95,0.268,243,8.8,1007.9
6/6/2021,83.8,80.6,91.4,0.268,241,6.8,1008
6/7/2021,82.6,75.2,91.4,0.268,235,10.5,1008.3
6/8/2021,79,75.2,84.2,0.268,235,5.7,1009.3
6/9/2021,82.9,77,89.6,0.268,237,6.2,1008.1
6/10/2021,82.4,78.8,89.6,0.268,261,8.5,1006.9
6/11/2021,82.6,77,89.6,0.268,272,8.2,1005.9
6/12/2021,82.8,77,89.6,0.268,258,10.1,1007.3
6/13/2021,84.4,78.8,89.6,0.268,246,9.7,1008.2
6/14/2021,83.8,80.6,93.2,0.268,249,8.9,1008.3
6/15/2021,81.3,77,89.6,0.268,250,5.8,1007.8
6/16/2021,84.7,78.8,91.4,0.268,262,5.9,1009.1
6/17/2021,84.7,77,95,0.268,276,4.5,1009.6
6/18/2021,86.4,78.8,93.2,0.268,269,5.5,1009.8
6/19/2021,85.5,80.6,93.2,0.268,243,7.1,1009.2
6/20/2021,84.7,78.8,95,0.268,253,7.6,1007.9
6/21/2021,84,77,89.6,0.268,241,9,1007.6
6/22/2021,82.4,77,89.6,0.268,233,9.1,1008.7
6/23/2021,82.6,77,89.6,0.268,243,7.3,1009.3
6/24/2021,85.5,78.8,91.4,0.268,254,6,1008
6/25/2021,84.6,78.8,93.2,0.268,226,7.1,1007.5
6/26/2021,85.6,80.6,91.4,0.268,200,6.4,1009
6/27/2021,87.1,80.6,95,0.268,228,6.6,1009.7
6/28/2021,86.7,80.6,95,0.268,241,8.6,1008.8
6/29/2021,86.7,80.6,95,0.268,226,6.2,1007.9
6/30/2021,84.9,80.6,93.2,0.268,233,7.1,1008.4
7/1/2021,86.5,80.6,95,0.268,225,7.5,1008.5
7/2/2021,87.6,82.4,95,0.268,238,7.6,1008.5
7/3/2021,87.3,80.6,96.8,0.268,249,5.7,1006.9
7/4/2021,83.8,80.6,89.6,0.268,225,6.2,1006.3
7/5/2021,80.8,77,87.8,0.268,228,4.7,1006
7/6/2021,81.7,77,87.8,0.268,241,7.1,1005.8
7/7/2021,81.9,77,93.2,0.268,233,7.6,1007.1
7/8/2021,81.1,77,87.8,0.268,239,7,1007.6
7/9/2021,82.6,77,87.8,0.268,212,7.7,1007.2
7/10/2021,85.5,78.8,91.4,0.268,169,5.7,1007.3
7/11/2021,86.2,80.6,95,0.268,164,4.8,1008.5
7/12/2021,84.7,78.8,95,0.268,140,5.4,1008.5
7/13/2021,84.4,77,93.2,0.268,139,4.2,1007.5
7/14/2021,82.4,77,91.4,0.268,203,4.6,1006.9
7/15/2021,80.2,77,89.6,0.268,261,5.1,1008.3
7/16/2021,84.6,75.2,93.2,0.268,291,6,1009.3
7/17/2021,85.3,78.8,91.4,0.268,277,8.2,1007.4
7/18/2021,81.9,78.8,91.4,0.268,263,11,1006.3
7/19/2021,79.5,71.6,91.4,0.268,266,7.1,1007.6
7/20/2021,81.7,77,91.4,0.268,254,6,1008.6
7/21/2021,81.7,78.8,87.8,0.268,246,10.8,1008
7/22/2021,81,73.4,89.6,0.268,240,9.4,1007.7
7/23/2021,81,73.4,86,0.268,245,8.9,1006.9
7/24/2021,84.2,80.6,91.4,0.268,252,13.4,1006.5
7/25/2021,81.3,75.2,89.6,0.268,250,9.7,1007.7
7/26/2021,84.2,78.8,91.4,0.268,248,11.7,1006.8
7/27/2021,81.1,77,91.4,0.268,250,11.4,1006
7/28/2021,81.7,77,87.8,0.268,257,11.3,1005.8
7/29/2021,79.5,77,89.6,0.268,242,9.2,1006.9
7/30/2021,83.7,77,89.6,0.268,250,10.1,1007.7
7/31/2021,85.3,78.8,91.4,0.268,248,11.4,1007.6
8/1/2021,83.8,78.8,93.2,0.268,251,11.7,1006.5
8/2/2021,83.8,78.8,89.6,0.268,249,12.6,1007
8/3/2021,84.9,80.6,89.6,0.268,250,14.2,1007.6
8/4/2021,83.8,80.6,91.4,0.268,253,12.4,1008.2
8/5/2021,84,80.6,91.4,0.268,242,14,1008
8/6/2021,84.9,80.6,91.4,0.268,248,12.4,1008.5
8/7/2021,85.6,80.6,93.2,0.268,257,9.8,1008.5
8/8/2021,86.4,80.6,93.2,0.268,251,8.8,1008.4
8/9/2021,86.5,80.6,93.2,0.268,254,8.7,1007.2
8/10/2021,83.7,78.8,95,0.268,219,7.6,1007
8/11/2021,81.9,78.8,89.6,0.268,210,5.8,1009.2
8/12/2021,82.8,77,87.8,0.268,214,4.8,1010.8
8/13/2021,82.8,78.8,93.2,0.268,253,5.5,1009.2
8/14/2021,84.6,78.8,91.4,0.268,250,6.4,1007.9
8/15/2021,82.9,78.8,87.8,0.268,281,3.3,1009.9
8/16/2021,83.5,77,95,0.268,312,4,1011.5
8/17/2021,81.5,73.4,93.2,0.268,301,3.7,1010.7
8/18/2021,82.2,73.4,93.2,0.268,244,3.5,1008.4
8/19/2021,83.5,75.2,95,0.268,284,3.8,1008.3
8/20/2021,81.7,75.2,91.4,0.268,164,3.2,1009.1
8/21/2021,82.6,73.4,93.2,0.268,198,2.5,1009.3
8/22/2021,84.6,78.8,93.2,0.268,222,6,1008.4
8/23/2021,81.7,77,89.6,0.268,162,5.7,1007.9
8/24/2021,80.6,75.2,87.8,0.268,205,5.3,1007.2
8/25/2021,81.3,77,87.8,0.268,225,6.4,1007.5
8/26/2021,80.1,77,87.8,0.268,182,5.7,1008
8/27/2021,84,77,91.4,0.268,268,4,1007.5
8/28/2021,78.3,75.2,89.6,0.268,123,3.7,1007.7
8/29/2021,82,75.2,89.6,0.268,298,4.3,1007.3
8/30/2021,81.1,73.4,91.4,0.268,248,3.5,1008.1
8/31/2021,81.9,77,93.2,0.268,181,2.6,1008.8
9/1/2021,83.1,77,91.4,0.268,191,4.1,1008.5
9/2/2021,82.2,77,87.8,0.268,202,4.1,1008.3
9/3/2021,81.7,77,89.6,0.268,275,6.5,1007.6
9/4/2021,80.4,77,87.8,0.268,252,5.5,1008.5
9/5/2021,80.2,75.2,89.6,0.268,305,4.9,1008.7
9/6/2021,82.2,75.2,89.6,0.268,274,4.3,1008.9
9/7/2021,82.8,77,91.4,0.268,272,4,1007.9
9/8/2021,82,78.8,89.6,0.268,223,8.7,1006.5
9/9/2021,80.4,77,89.6,0.268,220,9.3,1007.8
9/10/2021,81.3,77,86,0.268,240,8,1008.3
9/11/2021,82.4,78.8,89.6,0.268,276,10.1,1006.6
9/12/2021,81.3,75.2,87.8,0.268,259,10.2,1004.8
9/13/2021,80.4,77,89.6,0.268,257,7.2,1005.8
9/14/2021,79.9,75.2,86,0.268,235,4.1,1008
9/15/2021,82.2,77,87.8,0.268,208,5.1,1009.9
9/16/2021,81.9,77,89.6,0.268,287,2.5,1009.5
9/17/2021,81.7,77,91.4,0.268,172,2.4,1009.1
9/18/2021,82,77,93.2,0.268,77,3.5,1008.8
9/19/2021,79.9,75.2,86,0.268,254,3.5,1008.4
9/20/2021,81.3,75.2,89.6,0.268,248,6.4,1008.4
9/21/2021,80.8,77,89.6,0.268,199,4.3,1008.3
9/22/2021,81.3,77,89.6,0.268,234,6,1008.2
9/23/2021,82.6,77,89.6,0.268,298,4.8,1008.5
9/24/2021,80.6,75.2,91.4,0.268,227,5.9,1008.4
9/25/2021,80.2,75.2,87.8,0.268,235,4.2,1008.2
9/26/2021,79.3,77,89.6,0.268,72,2.5,1007.8
9/27/2021,85.1,75.2,91.4,0.268,122,4.5,1007.9
9/28/2021,83.8,78.8,93.2,0.268,79,3.6,1008.1
9/29/2021,83.5,78.8,91.4,0.268,259,3.5,1007.7
9/30/2021,81.9,77,89.6,0.268,229,3.5,1008.7
10/1/2021,81.1,77,89.6,0.268,305,3.5,1009.3
10/2/2021,78.4,75.2,84.2,0.268,306,5.5,1009.6
10/3/2021,81.7,75.2,86,0.268,3,2.2,1008.6
10/4/2021,82,77,89.6,0.268,331,2.7,1006.9
10/5/2021,81.3,75.2,89.6,0.268,232,3.9,1005.8
10/6/2021,80.2,77,84.2,0.268,262,3.5,1004.7
10/7/2021,80.2,75.2,86,0.268,274,5.2,1003.9
10/8/2021,82.8,77,87.8,0.268,258,9.1,1004.6
10/9/2021,80.8,77,87.8,0.268,257,8.1,1006.4
10/10/2021,83.1,78.8,89.6,0.268,249,8,1005.8
10/11/2021,79.5,75.2,86,0.268,253,8.5,1005.4
10/12/2021,81.9,77,87.8,0.268,257,10.5,1005.2
10/13/2021,83.5,78.8,89.6,0.268,260,10.6,1004
10/14/2021,83.8,80.6,89.6,0.268,230,8.5,1005.3
10/15/2021,82,77,93.2,0.268,268,5.3,1006.4
10/16/2021,79.2,77,84.2,0.268,315,3.9,1007.8
10/17/2021,80.1,73.4,86,0.268,305,6.3,1008.5
10/18/2021,83.8,78.8,89.6,0.268,142,4.3,1010
10/19/2021,84.4,78.8,91.4,0.268,150,5,1012.3
10/20/2021,80.2,77,89.6,0.268,314,2.9,1012.3
10/21/2021,82,77,89.6,0.268,89,4,1011.8
10/22/2021,81.7,77,89.6,0.268,85,3.9,1011.9
10/23/2021,81.7,75.2,93.2,0.268,10,3.8,1011.7
10/24/2021,81.1,75.2,91.4,0.268,293,3.4,1010.6
10/25/2021,81.1,75.2,87.8,0.268,6,3.9,1009.2
10/26/2021,82.6,77,89.6,0.268,17,5.5,1008.3
10/27/2021,79,75.2,84.2,0.268,323,5.4,1008.7
10/28/2021,84.4,75.2,91.4,0.268,120,5.8,1010.3
10/29/2021,83.8,78.8,95,0.268,112,5.4,1011.5
10/30/2021,83.5,77,91.4,0.268,88,5.2,1011.5
10/31/2021,82.6,77,91.4,0.268,71,5.2,1011.8
11/1/2021,84,77,93.2,0.268,74,4.3,1010.9
11/2/2021,84.7,77,93.2,0.268,85,3.9,1010.8
11/3/2021,85.1,77,93.2,0.268,81,3.2,1009.8
11/4/2021,84.7,77,93.2,0.268,111,7.1,1009.7
11/5/2021,83.8,77,91.4,0.268,90,5.2,1008.6
11/6/2021,85.1,77,93.2,0.268,108,4.8,1006.9
11/7/2021,84.6,77,93.2,0.268,109,4.4,1007
11/8/2021,85.3,78.8,93.2,0.268,109,7.5,1008.2
11/9/2021,82.6,77,89.6,0.268,22,2.7,1009
11/10/2021,83.5,77,91.4,0.268,27,5.7,1009
11/11/2021,79.9,77,87.8,0.268,20,3.6,1009.3
11/12/2021,82.6,75.2,93.2,0.268,22,3.9,1009.3
11/13/2021,83.7,77,91.4,0.268,85,6.2,1009.5
11/14/2021,80.1,77,86,0.268,337,3.5,1010
11/15/2021,82.2,75.2,89.6,0.268,69,4.5,1008.5
11/16/2021,81.9,77,89.6,0.268,56,4.2,1008.8
11/17/2021,82.2,77,93.2,0.268,17,2.7,1009
11/18/2021,82,77,89.6,0.268,32,3.1,1008.3
11/19/2021,83.5,77,91.4,0.268,322,3.9,1007.2
11/20/2021,80.2,77,87.8,0.268,7,3.1,1007.3
11/21/2021,84.7,75.2,91.4,0.268,64,3,1008
11/22/2021,82.6,78.8,89.6,0.268,99,7.6,1009
11/23/2021,81.3,75.2,91.4,0.268,1,2,1009
11/24/2021,84,75.2,93.2,0.268,33,2.6,1009.6
11/25/2021,82,77,89.6,0.268,23,4.4,1009.9
11/26/2021,82.2,75.2,89.6,0.268,20,5.2,1009.3
11/27/2021,78.1,77,82.4,0.268,19,7.4,1009.5
11/28/2021,81,75.2,87.8,0.268,352,3.8,1008.5
11/29/2021,80.4,77,86,0.268,47,3.7,1007.8
11/30/2021,78.3,77,84.2,0.268,77,5.4,1009.2
12/1/2021,79.9,75.2,87.8,0.268,24,4.8,1010.3
12/2/2021,79.3,71.6,87.8,0.268,3,3.9,1011.5
12/3/2021,79,71.6,87.8,0.268,354,4.8,1012.8
12/4/2021,74.8,69.8,84.2,0.268,356,4.7,1013
12/5/2021,78.3,66.2,86,0.268,348,4.9,1012
12/6/2021,80.1,69.8,87.8,0.268,2,4.5,1011.3
12/7/2021,79.2,71.6,87.8,0.268,354,3.9,1012
12/8/2021,82.6,69.8,89.6,0.268,13,2.9,1012
12/9/2021,80.2,77,87.8,0.268,12,3.1,1012.3
12/10/2021,80.8,71.6,91.4,0.268,30,4.3,1012
12/11/2021,80.1,73.4,89.6,0.268,327,4.2,1012.2
12/12/2021,81.9,73.4,89.6,0.268,326,3.7,1011.3
12/13/2021,81.7,73.4,91.4,0.268,55,5.9,1010.8
12/14/2021,81.9,73.4,89.6,0.268,43,4.7,1009.4
12/15/2021,84,75.2,93.2,0.268,34,4.3,1009
12/16/2021,83.8,78.8,89.6,0.268,40,2.9,1009.5
12/17/2021,81.9,77,89.6,0.268,46,3.2,1009.7
12/18/2021,82.6,73.4,91.4,0.268,18,5.8,1009.6
12/19/2021,79,75.2,87.8,0.268,358,8.8,1009.8
12/20/2021,80.1,73.4,87.8,0.268,331,4.8,1011.9
12/21/2021,82,73.4,91.4,0.268,126,4.8,1011.9
12/22/2021,79.9,77,87.8,0.268,95,3.9,1011.4
12/23/2021,81,77,89.6,0.268,30,3.9,1011
12/24/2021,79,73.4,89.6,0.268,5,3.7,1011.2
12/25/2021,81.7,73.4,91.4,0.268,357,3.4,1011.6
12/26/2021,82.4,75.2,89.6,0.268,285,3.8,1012.5
12/27/2021,81.1,75.2,91.4,0.268,345,3.2,1012.8
12/28/2021,80.2,73.4,87.8,0.268,32,3.2,1012.2
12/29/2021,81.7,75.2,89.6,0.268,16,4.3,1012.3
12/30/2021,82.2,75.2,91.4,0.268,48,7.2,1013.4
12/31/2021,81.3,73.4,91.4,0.268,38,5.9,1013.3
1/1/2022,82.2,73.4,91.4,0.268,55,4.8,1012.9
1/2/2022,82.4,73.4,91.4,0.268,59,4,1012.3
1/3/2022,81.1,75.2,89.6,0.268,45,4.1,1011.3
1/4/2022,81,75.2,89.6,0.268,40,4,1011.5
1/5/2022,82.2,75.2,89.6,0.268,94,4,1011.4
1/6/2022,81.5,75.2,87.8,0.268,54,2.9,1011.8
1/7/2022,82.4,78.8,91.4,0.268,34,3.7,1012.3
1/8/2022,81.7,75.2,91.4,0.268,51,4.3,1012.1
1/9/2022,82.4,73.4,91.4,0.268,78,4.5,1011.2
1/10/2022,82.2,77,89.6,0.268,111,4.1,1011.6
1/11/2022,81.3,75.2,93.2,0.268,98,5,1012.5
1/12/2022,80.1,71.6,89.6,0.268,97,4.8,1013.2
1/13/2022,79.2,69.8,86,0.268,150,3.9,1013
1/14/2022,80.2,71.6,91.4,0.268,66,4.6,1013.2
1/15/2022,80.8,69.8,93.2,0.268,84,3.9,1012.7
1/16/2022,82.8,71.6,91.4,0.268,106,5.8,1012.3
1/17/2022,81.3,75.2,89.6,0.268,112,3.7,1012.4
1/18/2022,81.5,73.4,91.4,0.268,71,3.7,1011.6
1/19/2022,80.6,75.2,89.6,0.268,217,5.2,1010.5
1/20/2022,80.4,73.4,89.6,0.268,20,4.2,1010.3
1/21/2022,81.7,73.4,93.2,0.268,149,4.5,1010.6
1/22/2022,81.3,73.4,93.2,0.268,159,6.3,1009.6
1/23/2022,82.2,77,91.4,0.268,149,5.8,1009.8
1/24/2022,82.6,77,91.4,0.268,159,4.5,1009.6
1/25/2022,81.7,77,87.8,0.268,155,6.5,1009.9
1/26/2022,81,75.2,91.4,0.268,107,5.2,1010
1/27/2022,81.9,75.2,95,0.268,12,4.8,1009.6
1/28/2022,82.9,75.2,91.4,0.268,268,4.2,1010.3
1/29/2022,82,77,91.4,0.268,211,5.8,1009.8
1/30/2022,81.7,78.8,89.6,0.268,163,7.6,1010.1
1/31/2022,83.5,77,93.2,0.268,138,8.8,1010.1
2/1/2022,84.4,77,95,0.268,128,8.4,1010.1
2/2/2022,84.6,75.2,95,0.268,134,8.4,1010.9
2/3/2022,84,75.2,96.8,0.268,124,6.6,1010.6
2/4/2022,83.7,75.2,95,0.268,73,4.5,1010
2/5/2022,83.8,75.2,95,0.268,64,4.3,1010.3
2/6/2022,83.8,73.4,91.4,0.268,64,5,1011
2/7/2022,85.3,75.2,95,0.268,81,5.7,1010.4
2/8/2022,83.5,80.6,91.4,0.268,116,7.1,1010.3
2/9/2022,84.4,75.2,95,0.268,114,6.2,1010.3
2/10/2022,85.1,77,95,0.268,98,6.3,1009.6
2/11/2022,84,77,91.4,0.268,92,5,1009
2/12/2022,84.9,77,96.8,0.268,89,5.8,1007.9
2/13/2022,84.4,77,91.4,0.268,113,6.5,1007.4
2/14/2022,84.2,78.8,95,0.268,108,6.3,1007.8
2/15/2022,84.7,77,93.2,0.268,113,7.8,1008.5
2/16/2022,84.4,78.8,93.2,0.268,131,9.1,1008
2/17/2022,83.7,78.8,91.4,0.268,145,9,1008
2/18/2022,84.4,78.8,93.2,0.268,146,9.1,1008.7
2/19/2022,83.7,78.8,89.6,0.268,158,6.5,1010.2
2/20/2022,82.8,78.8,89.6,0.268,142,7.3,1009.9
2/21/2022,81.7,77,93.2,0.268,149,5.1,1010.5
2/22/2022,79.5,77,89.6,0.268,338,4.3,1011.8
2/23/2022,81.7,75.2,91.4,0.268,359,3.5,1012.3
2/24/2022,81.7,75.2,89.6,0.268,29,5.6,1012.8
2/25/2022,81.3,73.4,91.4,0.268,39,6.1,1012.6
2/26/2022,84.4,73.4,95,0.268,63,5.5,1012
2/27/2022,84.7,75.2,95,0.268,94,5.7,1011.6
2/28/2022,85.5,75.2,95,0.268,103,6.4,1011.1
3/1/2022,84.9,78.8,93.2,0.268,122,5.1,1011
3/2/2022,83.1,78.8,93.2,0.268,72,4.7,1010.6
3/3/2022,85.3,78.8,93.2,0.268,165,5.3,1010.2
3/4/2022,85.3,77,95,0.268,96,6.1,1009.5
3/5/2022,84.9,80.6,93.2,0.268,133,6.5,1009.1
3/6/2022,85.8,75.2,96.8,0.268,124,7.7,1009.2
3/7/2022,84.7,78.8,95,0.268,113,7.4,1009.6
3/8/2022,85.3,77,96.8,0.268,111,5.3,1009.3
3/9/2022,82.9,77,93.2,0.268,96,6.8,1009
3/10/2022,81.7,77,87.8,0.268,148,5,1008.8
3/11/2022,84,77,93.2,0.268,282,4.7,1007.5
3/12/2022,82.2,77,89.6,0.268,134,4.9,1007.4
3/13/2022,86.2,78.8,95,0.268,125,6.4,1007.1
3/14/2022,85.1,80.6,95,0.268,137,8.3,1007.9
3/15/2022,85.5,80.6,95,0.268,147,8.1,1007.4
3/16/2022,84,78.8,91.4,0.268,150,7.9,1007.6
3/17/2022,85.1,78.8,93.2,0.268,148,7,1007.2
3/18/2022,84.9,78.8,93.2,0.268,157,6.5,1007.4
3/19/2022,85.8,77,95,0.268,134,7,1006.6
3/20/2022,84.7,78.8,93.2,0.268,124,7.1,1008
3/21/2022,84.9,80.6,93.2,0.268,139,8.8,1009.5
3/22/2022,82.8,78.8,91.4,0.268,127,7.6,1010.2
3/23/2022,85.3,77,95,0.268,135,6.2,1009.6
3/24/2022,86.2,80.6,95,0.268,146,8,1009.2
3/25/2022,86.5,80.6,95,0.268,146,9.4,1009.8
3/26/2022,87.4,80.6,96.8,0.268,149,5.2,1010.5
3/27/2022,86.5,82.4,95,0.268,171,6.7,1010
3/28/2022,83.1,75.2,96.8,0.268,186,5.1,1010
3/29/2022,82.2,77,95,0.268,345,5,1009.4
3/30/2022,84,75.2,93.2,0.268,307,6.1,1008.2
3/31/2022,82.8,77,91.4,0.268,206,4.3,1008
4/1/2022,82.6,75.2,89.6,0.268,128,8.1,1009.8
4/2/2022,83.7,78.8,93.2,0.268,119,8.6,1010.5
4/3/2022,82.8,75.2,95,0.268,14,6.7,1010.5
4/4/2022,81.3,75.2,91.4,0.268,40,6,1011.8
4/5/2022,82,75.2,93.2,0.268,11,4.8,1011.9
4/6/2022,84,77,93.2,0.268,295,3.7,1010.9
4/7/2022,83.8,77,91.4,0.268,1,4.5,1010
4/8/2022,85.3,77,93.2,0.268,302,5.5,1009.6
4/9/2022,84.9,78.8,93.2,0.268,242,5.6,1009.2
4/10/2022,84.2,80.6,91.4,0.268,151,6.5,1008.8
4/11/2022,84.4,78.8,91.4,0.268,146,7.5,1008.7
4/12/2022,85.3,78.8,91.4,0.268,174,6.4,1007.8
4/13/2022,86.4,80.6,95,0.268,218,6.5,1006.5
4/14/2022,85.6,80.6,95,0.268,221,6.5,1006.5
4/15/2022,84.4,75.2,93.2,0.268,178,6.1,1007.4
4/16/2022,80.8,75.2,89.6,0.268,177,5.6,1007.5
4/17/2022,85.5,77,93.2,0.268,129,7.7,1008.1
4/18/2022,85.8,82.4,91.4,0.268,131,8.4,1008.9
4/19/2022,85.8,78.8,93.2,0.268,134,5.2,1009.7
4/20/2022,85.5,78.8,95,0.268,100,5.7,1009.3
4/21/2022,86.7,80.6,95,0.268,125,8.6,1008.7
4/22/2022,87.1,80.6,95,0.268,137,8.6,1009.2
4/23/2022,86.2,80.6,95,0.268,135,8.5,1008.4
4/24/2022,87.1,82.4,95,0.268,146,7,1007.4
4/25/2022,87.3,82.4,93.2,0.268,156,7.4,1007.2
4/26/2022,86.5,78.8,95,0.268,172,5.8,1007.2
4/27/2022,89.1,80.6,96.8,0.268,52,4.3,1006.6
4/28/2022,87.6,84.2,95,0.268,154,8,1007
4/29/2022,78.4,73.4,84.2,0.268,254,4.8,1007.5
4/30/2022,81.1,75.2,87.8,0.268,83,3.9,1006.5
5/1/2022,81.5,78.8,87.8,0.268,154,4,1006.3
5/2/2022,82.6,77,89.6,0.268,137,5,1007.1
5/3/2022,82.2,77,93.2,0.268,112,6.2,1008.6
5/4/2022,80.4,77,91.4,0.268,341,4.7,1009
5/5/2022,82.8,75.2,89.6,0.268,119,5.2,1007.4
5/6/2022,85.8,77,93.2,0.268,109,6.3,1007.1
5/7/2022,86.2,82.4,93.2,0.268,120,10.1,1007.2
5/8/2022,84.7,80.6,89.6,0.268,112,8.4,1007.6
5/9/2022,86.5,80.6,95,0.268,128,9.7,1007.8
5/10/2022,85.5,80.6,95,0.268,122,6.8,1008
5/11/2022,86.4,80.6,95,0.268,159,5.5,1007.8
5/12/2022,84.9,78.8,93.2,0.268,236,6,1007.5
5/13/2022,85.8,80.6,93.2,0.268,220,5.1,1007.1
5/14/2022,88,80.6,95,0.268,202,6.3,1007.9
5/15/2022,86.7,82.4,96.8,0.268,219,6.6,1008.5
5/16/2022,83.5,80.6,89.6,0.268,221,4.8,1008.4
5/17/2022,84,77,91.4,0.268,209,5.2,1008.9
5/18/2022,81,78.8,86,0.268,164,3.9,1009.5
5/19/2022,81.7,77,91.4,0.268,242,3.2,1010
5/20/2022,86.4,78.8,93.2,0.268,265,6,1008.1
5/21/2022,82.4,78.8,91.4,0.268,245,7.9,1006.6
5/22/2022,81,78.8,91.4,0.268,239,7.9,1005.2
5/23/2022,82.8,77,87.8,0.268,251,9.3,1005.7
5/24/2022,86.4,80.6,93.2,0.268,249,9.1,1008.3
5/25/2022,86.5,80.6,93.2,0.268,270,8.4,1008.4
5/26/2022,82.8,73.4,91.4,0.268,283,7.6,1006.5
5/27/2022,80.8,75.2,93.2,0.268,261,6.9,1005.6
5/28/2022,81.1,75.2,89.6,0.268,254,7.6,1006.2
5/29/2022,82.2,77,89.6,0.075,251,6.8,1006.1
5/30/2022,81.3,77,89.6,0.268,223,5.4,1006
5/31/2022,86.5,78.8,93.2,0.74,230,5,1005.5
6/1/2022,84.7,82.4,91.4,0.587,203,5.3,1006.4
6/2/2022,79.7,75.2,87.8,0.594,206,6,1007.7
6/3/2022,81.7,77,91.4,0.752,220,5,1008.2
6/4/2022,81.5,78.8,91.4,0.394,252,5.7,1009.3
6/5/2022,84.6,77,91.4,0,246,5.8,1007.9
6/6/2022,85.5,78.8,95,0.228,265,7.8,1006.7
6/7/2022,86.5,80.6,93.2,0.185,280,5.4,1006.9
6/8/2022,88,80.6,95,0.272,312,4.8,1007.3
6/9/2022,86.7,75.2,96.8,0.106,286,4.8,1006.8
6/10/2022,85.8,78.8,93.2,0.543,287,4.8,1007.5
6/11/2022,86.4,80.6,95,0.417,338,4.1,1007.6
6/12/2022,80.8,77,93.2,0.504,116,4.5,1008.6
6/13/2022,84.7,77,91.4,0.118,212,4.6,1008.1
6/14/2022,86.5,78.8,93.2,0.15,206,5.3,1008
6/15/2022,83.7,80.6,91.4,0.142,201,4.8,1009
6/16/2022,86.4,78.8,93.2,0.402,204,3.7,1009.2
6/17/2022,84.7,80.6,91.4,0.37,217,3.9,1009
6/18/2022,83.7,78.8,93.2,0.591,247,5.5,1008.6
6/19/2022,81.7,77,93.2,0.094,261,4.8,1007.8
6/20/2022,83.1,77,93.2,0.22,206,4.5,1006.3
6/21/2022,82.4,77,93.2,0.925,222,5.3,1006.3
6/22/2022,81.3,75.2,91.4,0.894,185,4.1,1008.3
